,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagCount,title_no_stopwords,titleLength
85,zG0G-NuU-6s,SkRossi,SkRossi Valorant Live India | Rank Radiant | Road to #1  | 30 sec delay #LOVEYOURSELF,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-14 11:21:10+00:00,50763.0,3503.0,,14.0,PT4H29M38S,hd,false,Wednesday,0 days 04:29:38.000000000,30,"['SkRossi', 'Valorant', 'Live', 'India', '|', 'Rank', 'Radiant', '|', 'Road', '#1', '|', '30', 'sec', 'delay', '#LOVEYOURSELF']",85
86,j__lQd66WzE,SkRossi,SkRossi Valorant Live India | Rank Radiant | No watch party | 30 sec delay #LOVEYOURSELF,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-13 17:11:41+00:00,29860.0,2555.0,,1.0,PT3H50M29S,hd,false,Tuesday,0 days 03:50:29.000000000,30,"['SkRossi', 'Valorant', 'Live', 'India', '|', 'Rank', 'Radiant', '|', 'No', 'watch', 'party', '|', '30', 'sec', 'delay', '#LOVEYOURSELF']",88
87,FyJy39gA4Ug,SkRossi,SkRossi Valorant Live India | Rank Radiant | Losing games today lets go | 30 sec delay #LOVEYOURSELF,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-13 13:04:02+00:00,29375.0,2847.0,,0.0,PT2H49M57S,hd,false,Tuesday,0 days 02:49:57.000000000,30,"['SkRossi', 'Valorant', 'Live', 'India', '|', 'Rank', 'Radiant', '|', 'Losing', 'games', 'today', 'lets', 'go', '|', '30', 'sec', 'delay', '#LOVEYOURSELF']",100
88,UlIqg-W9U7I,SkRossi,WATCH PARTY | OpTic vs XSET - VCT Champions Istanbul 2022 – Bracket Day 12,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-12 19:04:53+00:00,38965.0,2927.0,,0.0,PT4H27M40S,hd,false,Monday,0 days 04:27:40.000000000,30,"['WATCH', 'PARTY', '|', 'OpTic', 'vs', 'XSET', '-', 'VCT', 'Champions', 'Istanbul', '2022', '–', 'Bracket', 'Day', '12']",74
89,eBNomD6A5JY,SkRossi,WATCH PARTY | OpTic vs Team Liquid - VCT Champions Istanbul 2022 – Bracket Day 10,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-10 17:27:03+00:00,52057.0,3823.0,,2.0,PT2H55M57S,hd,false,Saturday,0 days 02:55:57.000000000,30,"['WATCH', 'PARTY', '|', 'OpTic', 'vs', 'Team', 'Liquid', '-', 'VCT', 'Champions', 'Istanbul', '2022', '–', 'Bracket', 'Day', '10']",81
90,x8WrCSb4fuE,SkRossi,SkRossi Valorant Live India | Rank Radiant | Heart says 1920x1080 | Road to #1 #loveyourself,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-08 11:37:34+00:00,58228.0,4559.0,,3.0,PT4H32M6S,hd,false,Thursday,0 days 04:32:06.000000000,30,"['SkRossi', 'Valorant', 'Live', 'India', '|', 'Rank', 'Radiant', '|', 'Heart', 'says', '1920x1080', '|', 'Road', '#1', '#loveyourself']",92
91,_SLspwolM6s,SkRossi,SkRossi Valorant Live India | Rank Radiant | Road to #1 #loveyourself,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-07 19:27:10+00:00,61666.0,4841.0,,2.0,PT4H56M39S,hd,false,Wednesday,0 days 04:56:39.000000000,30,"['SkRossi', 'Valorant', 'Live', 'India', '|', 'Rank', 'Radiant', '|', 'Road', '#1', '#loveyourself']",69
92,8brz9I_qFA0,SkRossi,SkRossi Valorant India Live | Rank Radiant | Top50 leaderboard today? #valorant #valorantindia,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-06 18:16:47+00:00,61551.0,4427.0,,4.0,PT6H3M47S,hd,false,Tuesday,0 days 06:03:47.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'Radiant', '|', 'Top50', 'leaderboard', 'today?', '#valorant', '#valorantindia']",94
93,qpdwoj8kRrM,SkRossi,FPX vs KRÜ - VCT Champions Istanbul 2022 – Group Day 4,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-03 17:41:01+00:00,53709.0,3722.0,,5.0,PT4H30M40S,hd,false,Saturday,0 days 04:30:40.000000000,30,"['FPX', 'vs', 'KRÜ', '-', 'VCT', 'Champions', 'Istanbul', '2022', '–', 'Group', 'Day', '4']",54
94,mcZila-CaWA,SkRossi,SkRossi Valorant India Live | Late night Rank Grind | New highlight video is out #valorant,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Thumbnail : Sufiyaan
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-09-02 21:29:15+00:00,60888.0,4690.0,,0.0,PT5H40M53S,hd,false,Friday,0 days 05:40:53.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Late', 'night', 'Rank', 'Grind', '|', 'New', 'highlight', 'video', '#valorant']",90
95,p1A7wSMJprY,SkRossi,I PLAYED RANKED GAME WITH MY YOUTUBE MEMBERS AND THIS IS HOW IT WENT....,"Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w7kjW4y-tQ8dU4yYCMuQ","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'global esports', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live', 'valorant highlights', 'valorant moments', 'valorant india', 'valorant funny']",2022-09-02 13:00:14+00:00,69732.0,5526.0,,114.0,PT8M13S,hd,false,Friday,0 days 00:08:13.000000000,29,"['I', 'PLAYED', 'RANKED', 'GAME', 'WITH', 'MY', 'YOUTUBE', 'MEMBERS', 'AND', 'THIS', 'IS', 'HOW', 'IT', 'WENT....']",72
96,cbuwtbk6haw,SkRossi,SkRossi Valorant India Live | Rank grind | New montage dekhoo !montage #valorantindia #valorant,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Thumbnail : Sufiyaan
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-08-29 22:40:23+00:00,27255.0,2191.0,,2.0,PT3H15M44S,hd,false,Monday,0 days 03:15:44.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'grind', '|', 'New', 'montage', 'dekhoo', '!montage', '#valorantindia', '#valorant']",95
97,dE0mpQLprkg,SkRossi,Here's what you guys were asking for - Valorant montage,"Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w7kjW4y-tQ8dU4yYCMuQ

#valorant #valorantindia #valorantmontage #jett #skrossi","['valorant', 'esports', 'valorant game', 'live gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'SK Rossi', 'riot valorant', 'valorant live', 'professional gamer', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 'valorant online', 'top esports teams', 'valorant live stream', 'indian esports teams', 'valorant riot', 'skrossi', 'Valorant Live', 'montage', 'jettmontage', 'razemontage', 'valorantmontage', 'raze']",2022-08-28 11:30:11+00:00,34861.0,4885.0,,165.0,PT2M5S,hd,false,Sunday,0 days 00:02:05.000000000,31,"[""Here's"", 'guys', 'asking', '-', 'Valorant', 'montage']",55
98,qs_M3QxrFe4,SkRossi,SkRossi Valorant India Live | Rank grind | The night is young #valorantindia #valorant,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Thumbnail : Sufiyaan
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-08-27 22:03:36+00:00,58362.0,4906.0,,8.0,PT5H20M42S,hd,false,Saturday,0 days 05:20:42.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'grind', '|', 'The', 'night', 'young', '#valorantindia', '#valorant']",86
99,orKxOMnM2m4,SkRossi,SkRossi Valorant India Live | Rank grind | Thanks for the member train yesterday #valorantindia,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Thumbnail : Sufiyaan
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-08-27 12:52:29+00:00,53076.0,4013.0,,0.0,PT3H42M47S,hd,false,Saturday,0 days 03:42:47.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', 'Rank', 'grind', '|', 'Thanks', 'member', 'train', 'yesterday', '#valorantindia']",95
100,BckUSn5ytXw,SkRossi,SkRossi Valorant India Live | 5 Man lobby Ranked full night get your snacks #valorant #valorantindia,"Support the stream: https://streamlabs.com/skrossi UPI ID : ganeshrossi27@okicici
Thumbnail : Sufiyaan
Global Esports Valorant Athlete: SKRossi (Ganesh) 
On this channel, I play Valorant live and sometimes other games as well. 
I am a part of the Indian Esports community, and I aspire to represent India at the biggest pro gaming events. 

Find me on my Social Profiles:
• Facebook : https://www.facebook.com/skrossigg
• Instagram : https://www.instagram.com/skrossi_
• Twitter : https://twitter.com/skrossigg
• Discord : https://discord.gg/QTXzbjg

Official Sponsors for my team:
LOCO : https://loco.gg/streamers/X9UZWS0AL2
Zotac Store : https://amzn.to/3R50WRM

Join this channel to get access to perks:
http://bit.ly/JoinSKRossi

Subscribe to my channel for more live gaming content:
http://bit.ly/GESKRossi

Know more about Valorant: 
• https://playvalorant.com/en-us/
• https://www.youtube.com/channel/UC01w...

#skrossi #valorant #valorantindia","['valorant', 'esports', 'valorant game', 'live gamer', 'pro gamer', 'indian esports', 'playvalorant', 'esports games', 'riot games valorant', 'global esports', 'valorants', 'SK Rossi', 'riot valorant', 'valorant live', 'live streaming gaming', 'valorant discord', 'valorant riot games', 'best esports games', 'top esports games', 'valorant esports', 't1 valorant', 'valorant online', 'top esports teams', 'best esports team', 'valorant live stream', 'indian esports teams', 'skrossi', 'Valorant Live', 'indian valorant', 'valorant india']",2022-08-27 00:49:05+00:00,58747.0,4725.0,,5.0,PT6H53M13S,hd,false,Saturday,0 days 06:53:13.000000000,30,"['SkRossi', 'Valorant', 'India', 'Live', '|', '5', 'Man', 'lobby', 'Ranked', 'full', 'night', 'get', 'snacks', '#valorant', '#valorantindia']",100
